#T/Gev	k/T	\Gamma/T
67	5.	1.2825537e-2
67	5.1	1.2807479e-2
67	5.2	1.2790474e-2
67	5.3	1.277444e-2
67	5.4	1.2759302e-2
67	5.5	1.2744995e-2
67	5.6	1.2731457e-2
67	5.7	1.2718632e-2
67	5.8	1.2706471e-2
67	5.9	1.2694928e-2
67	6.	1.2683961e-2
67	6.1	1.2673532e-2
67	6.2	1.2663604e-2
67	6.3	1.2654147e-2
67	6.4	1.264513e-2
67	6.5	1.2636526e-2
67	6.6	1.262831e-2
67	6.7	1.2620459e-2
67	6.8	1.261295e-2
67	6.9	1.2605765e-2
67	7.	1.2598884e-2
67	7.1	1.2592291e-2
67	7.2	1.2585968e-2
67	7.3	1.2579903e-2
67	7.4	1.257408e-2
67	7.5	1.2568487e-2
67	7.6	1.2563111e-2
67	7.7	1.2557943e-2
67	7.8	1.255297e-2
67	7.9	1.2548183e-2
67	8.	1.2543573e-2
67	8.1	1.2539131e-2
67	8.2	1.2534849e-2
67	8.3	1.253072e-2
67	8.4	1.2526736e-2
67	8.5	1.252289e-2
67	8.6	1.2519177e-2
67	8.7	1.2515589e-2
67	8.8	1.2512122e-2
67	8.9	1.250877e-2
67	9.	1.2505528e-2
67	9.1	1.2502391e-2
67	9.2	1.2499355e-2
67	9.3	1.2496415e-2
67	9.4	1.2493568e-2
67	9.5	1.2490809e-2
67	9.6	1.2488134e-2
67	9.7	1.2485542e-2
67	9.8	1.2483027e-2
67	9.9	1.2480588e-2
67	10.	1.247822e-2
67	10.1	1.2475922e-2
67	10.2	1.247369e-2
67	10.3	1.2471523e-2
67	10.4	1.2469417e-2
67	10.5	1.246737e-2
67	10.6	1.246538e-2
67	10.7	1.2463445e-2
67	10.8	1.2461564e-2
67	10.9	1.2459733e-2
67	11.	1.2457951e-2
67	11.1	1.2456217e-2
67	11.2	1.2454529e-2
67	11.3	1.2452885e-2
67	11.4	1.2451283e-2
67	11.5	1.2449723e-2
67	11.6	1.2448202e-2
67	11.7	1.244672e-2
67	11.8	1.2445275e-2
67	11.9	1.2443866e-2
67	12.	1.2442492e-2
66	0.1	1.3625524e-1
66	0.2	1.6343073e-1
66	0.3	1.2349124e-1
66	0.4	9.1982247e-2
66	0.5	6.9047822e-2
66	0.6	5.3796298e-2
66	0.7	4.3441829e-2
66	0.8	3.6227904e-2
66	0.9	3.107271e-2
66	1.	2.7301256e-2
66	1.1	2.448288e-2
66	1.2	2.2336095e-2
66	1.3	2.0672535e-2
66	1.4	1.9363339e-2
66	1.5	1.8318535e-2
66	1.6	1.7474112e-2
66	1.7	1.6783745e-2
66	1.8	1.6213373e-2
66	1.9	1.5737588e-2
66	2.	1.5337188e-2
66	2.1	1.4997475e-2
66	2.2	1.4707078e-2
66	2.3	1.4457104e-2
66	2.4	1.4240531e-2
66	2.5	1.4051765e-2
66	2.6	1.3886309e-2
66	2.7	1.3740524e-2
66	2.8	1.361144e-2
66	2.9	1.3496618e-2
66	3.	1.339404e-2
66	3.1	1.330203e-2
66	3.2	1.3219183e-2
66	3.3	1.3144319e-2
66	3.4	1.3076441e-2
66	3.5	1.3014698e-2
66	3.6	1.2958367e-2
66	3.7	1.2906828e-2
66	3.8	1.2859545e-2
66	3.9	1.2816056e-2
66	4.	1.277596e-2
66	4.1	1.2738907e-2
66	4.2	1.2704592e-2
66	4.3	1.2672746e-2
66	4.4	1.2643134e-2
66	4.5	1.2615548e-2
66	4.6	1.2589804e-2
66	4.7	1.2565737e-2
66	4.8	1.2543202e-2
66	4.9	1.2522069e-2
66	5.	1.2502222e-2
66	5.1	1.2483556e-2
66	5.2	1.2465978e-2
66	5.3	1.2449402e-2
66	5.4	1.2433753e-2
66	5.5	1.2418962e-2
66	5.6	1.2404964e-2
66	5.7	1.2391705e-2
66	5.8	1.237913e-2
66	5.9	1.2367195e-2
66	6.	1.2355854e-2
66	6.1	1.2345068e-2
66	6.2	1.2334802e-2
66	6.3	1.2325022e-2
66	6.4	1.2315696e-2
66	6.5	1.2306798e-2
66	6.6	1.22983e-2
66	6.7	1.2290179e-2
66	6.8	1.2282413e-2
66	6.9	1.2274981e-2
66	7.	1.2267863e-2
66	7.1	1.2261043e-2
66	7.2	1.2254503e-2
66	7.3	1.2248228e-2
66	7.4	1.2242204e-2
66	7.5	1.2236418e-2
66	7.6	1.2230857e-2
66	7.7	1.2225509e-2
66	7.8	1.2220364e-2
66	7.9	1.2215412e-2
66	8.	1.2210642e-2
66	8.1	1.2206047e-2
66	8.2	1.2201616e-2
66	8.3	1.2197344e-2
66	8.4	1.2193221e-2
66	8.5	1.2189242e-2
66	8.6	1.21854e-2
66	8.7	1.2181687e-2
66	8.8	1.2178099e-2
66	8.9	1.2174631e-2
66	9.	1.2171276e-2
66	9.1	1.2168029e-2
66	9.2	1.2164887e-2
66	9.3	1.2161845e-2
66	9.4	1.2158898e-2
66	9.5	1.2156043e-2
66	9.6	1.2153275e-2
66	9.7	1.2150592e-2
66	9.8	1.214799e-2
66	9.9	1.2145465e-2
66	10.	1.2143015e-2
66	10.1	1.2140636e-2
66	10.2	1.2138326e-2
66	10.3	1.2136083e-2
66	10.4	1.2133903e-2
66	10.5	1.2131784e-2
66	10.6	1.2129725e-2
66	10.7	1.2127722e-2
66	10.8	1.2125774e-2
66	10.9	1.2123879e-2
66	11.	1.2122035e-2
66	11.1	1.212024e-2
66	11.2	1.2118493e-2
66	11.3	1.2116791e-2
66	11.4	1.2115133e-2
66	11.5	1.2113518e-2
66	11.6	1.2111944e-2
66	11.7	1.2110409e-2
66	11.8	1.2108914e-2
66	11.9	1.2107455e-2
66	12.	1.2106032e-2
65	0.1	1.2594102e-1
65	0.2	1.5943628e-1
65	0.3	1.2245817e-1
65	0.4	9.1824939e-2
65	0.5	6.9391438e-2
65	0.6	5.4139127e-2
65	0.7	4.3716424e-2
65	0.8	3.6421069e-2
65	0.9	3.1189417e-2
65	1.	2.7351623e-2
65	1.1	2.4477475e-2
65	1.2	2.2284375e-2
65	1.3	2.058248e-2
65	1.4	1.9241507e-2
65	1.5	1.8170259e-2
65	1.6	1.7303717e-2
65	1.7	1.659474e-2
65	1.8	1.6008614e-2
65	1.9	1.5519414e-2
65	2.	1.5107519e-2
65	2.1	1.4757901e-2
65	2.2	1.4458919e-2
65	2.3	1.4201465e-2
65	2.4	1.3978341e-2
65	2.5	1.3783808e-2
65	2.6	1.3613254e-2
65	2.7	1.3462941e-2
65	2.8	1.3329819e-2
65	2.9	1.3211381e-2
65	3.	1.3105554e-2
65	3.1	1.3010612e-2
65	3.2	1.2925113e-2
65	3.3	1.2847841e-2
65	3.4	1.2777768e-2
65	3.5	1.2714022e-2
65	3.6	1.2655857e-2
65	3.7	1.2602633e-2
65	3.8	1.2553799e-2
65	3.9	1.2508879e-2
65	4.	1.2467459e-2
65	4.1	1.242918e-2
65	4.2	1.2393726e-2
65	4.3	1.2360821e-2
65	4.4	1.2330222e-2
65	4.5	1.2301714e-2
65	4.6	1.2275107e-2
65	4.7	1.2250232e-2
65	4.8	1.2226939e-2
65	4.9	1.2205095e-2
65	5.	1.2184578e-2
65	5.1	1.2165281e-2
65	5.2	1.2147107e-2
65	5.3	1.2129969e-2
65	5.4	1.2113789e-2
65	5.5	1.2098494e-2
65	5.6	1.208402e-2
65	5.7	1.2070307e-2
65	5.8	1.2057304e-2
65	5.9	1.204496e-2
65	6.	1.2033231e-2
65	6.1	1.2022076e-2
65	6.2	1.2011457e-2
65	6.3	1.2001341e-2
65	6.4	1.1991694e-2
65	6.5	1.198249e-2
65	6.6	1.1973699e-2
65	6.7	1.1965298e-2
65	6.8	1.1957264e-2
65	6.9	1.1949575e-2
65	7.	1.1942211e-2
65	7.1	1.1935154e-2
65	7.2	1.1928388e-2
65	7.3	1.1921896e-2
65	7.4	1.1915663e-2
65	7.5	1.1909676e-2
65	7.6	1.1903921e-2
65	7.7	1.1898388e-2
65	7.8	1.1893064e-2
65	7.9	1.1887939e-2
65	8.	1.1883003e-2
65	8.1	1.1878247e-2
65	8.2	1.1873663e-2
65	8.3	1.1869241e-2
65	8.4	1.1864974e-2
65	8.5	1.1860856e-2
65	8.6	1.1856879e-2
65	8.7	1.1853037e-2
65	8.8	1.1849324e-2
65	8.9	1.1845733e-2
65	9.	1.1842261e-2
65	9.1	1.1838901e-2
65	9.2	1.1835648e-2
65	9.3	1.1832499e-2
65	9.4	1.1829449e-2
65	9.5	1.1826494e-2
65	9.6	1.1823629e-2
65	9.7	1.1820851e-2
65	9.8	1.1818157e-2
65	9.9	1.1815544e-2
65	10.	1.1813007e-2
65	10.1	1.1810545e-2
65	10.2	1.1808154e-2
65	10.3	1.1805831e-2
65	10.4	1.1803574e-2
65	10.5	1.1801381e-2
65	10.6	1.1799249e-2
65	10.7	1.1797176e-2
65	10.8	1.1795159e-2
65	10.9	1.1793197e-2
65	11.	1.1791288e-2
65	11.1	1.178943e-2
65	11.2	1.178762e-2
65	11.3	1.1785858e-2
65	11.4	1.1784142e-2
65	11.5	1.1782469e-2
65	11.6	1.178084e-2
65	11.7	1.1779251e-2
65	11.8	1.1777702e-2
65	11.9	1.1776192e-2
65	12.	1.1774719e-2
64	0.1	1.1587905e-1
64	0.2	1.5520915e-1
64	0.3	1.2129566e-1
64	0.4	9.1515729e-2
64	0.5	6.9705922e-2
64	0.6	5.4473925e-2
64	0.7	4.3993614e-2
64	0.8	3.6622085e-2
64	0.9	3.1316446e-2
64	1.	2.7413324e-2
64	1.1	2.4483656e-2
64	1.2	2.2244106e-2
64	1.3	2.0503549e-2
64	1.4	1.9130394e-2
64	1.5	1.8032275e-2
64	1.6	1.7143197e-2
64	1.7	1.6415216e-2
64	1.8	1.5812974e-2
64	1.9	1.5310027e-2
64	2.	1.4886337e-2
64	2.1	1.4526542e-2
64	2.2	1.4218731e-2
64	2.3	1.3953577e-2
64	2.4	1.3723703e-2
64	2.5	1.3523226e-2
64	2.6	1.3347413e-2
64	2.7	1.3192426e-2
64	2.8	1.3055133e-2
64	2.9	1.2932959e-2
64	3.	1.2823772e-2
64	3.1	1.2725799e-2
64	3.2	1.2637555e-2
64	3.3	1.255779e-2
64	3.4	1.2485447e-2
64	3.5	1.2419626e-2
64	3.6	1.235956e-2
64	3.7	1.2304589e-2
64	3.8	1.2254148e-2
64	3.9	1.2207745e-2
64	4.	1.2164953e-2
64	4.1	1.2125402e-2
64	4.2	1.2088766e-2
64	4.3	1.2054762e-2
64	4.4	1.2023138e-2
64	4.5	1.1993673e-2
64	4.6	1.1966171e-2
64	4.7	1.1940457e-2
64	4.8	1.1916378e-2
64	4.9	1.1893793e-2
64	5.	1.1872581e-2
64	5.1	1.1852628e-2
64	5.2	1.1833836e-2
64	5.3	1.1816114e-2
64	5.4	1.1799381e-2
64	5.5	1.1783563e-2
64	5.6	1.1768593e-2
64	5.7	1.1754411e-2
64	5.8	1.174096e-2
64	5.9	1.1728192e-2
64	6.	1.1716059e-2
64	6.1	1.1704519e-2
64	6.2	1.1693534e-2
64	6.3	1.1683068e-2
64	6.4	1.1673089e-2
64	6.5	1.1663565e-2
64	6.6	1.165447e-2
64	6.7	1.1645778e-2
64	6.8	1.1637465e-2
64	6.9	1.1629508e-2
64	7.	1.1621888e-2
64	7.1	1.1614586e-2
64	7.2	1.1607584e-2
64	7.3	1.1600865e-2
64	7.4	1.1594415e-2
64	7.5	1.1588218e-2
64	7.6	1.1582263e-2
64	7.7	1.1576536e-2
64	7.8	1.1571026e-2
64	7.9	1.1565721e-2
64	8.	1.1560612e-2
64	8.1	1.155569e-2
64	8.2	1.1550944e-2
64	8.3	1.1546367e-2
64	8.4	1.1541951e-2
64	8.5	1.1537688e-2
64	8.6	1.1533571e-2
64	8.7	1.1529593e-2
64	8.8	1.1525749e-2
64	8.9	1.1522032e-2
64	9.	1.1518437e-2
64	9.1	1.1514959e-2
64	9.2	1.1511592e-2
64	9.3	1.1508331e-2
64	9.4	1.1505173e-2
64	9.5	1.1502113e-2
64	9.6	1.1499147e-2
64	9.7	1.1496271e-2
64	9.8	1.1493482e-2
64	9.9	1.1490776e-2
64	10.	1.148815e-2
64	10.1	1.14856e-2
64	10.2	1.1483124e-2
64	10.3	1.1480719e-2
64	10.4	1.1478382e-2
64	10.5	1.1476111e-2
64	10.6	1.1473904e-2
64	10.7	1.1471757e-2
64	10.8	1.1469668e-2
64	10.9	1.1467637e-2
64	11.	1.146566e-2
64	11.1	1.1463735e-2
64	11.2	1.1461861e-2
64	11.3	1.1460036e-2
64	11.4	1.1458259e-2
64	11.5	1.1456527e-2
64	11.6	1.1454839e-2
64	11.7	1.1453194e-2
64	11.8	1.145159e-2
64	11.9	1.1450026e-2
64	12.	1.14485e-2
63	0.1	1.0610877e-1
63	0.2	1.5075169e-1
63	0.3	1.199957e-1
63	0.4	9.1156217e-2
63	0.5	6.9987277e-2
63	0.6	5.4798199e-2
63	0.7	4.4271881e-2
63	0.8	3.6830052e-2
63	0.9	3.1453282e-2
63	1.	2.7486086e-2
63	1.1	2.4501298e-2
63	1.2	2.2215252e-2
63	1.3	2.0435766e-2
63	1.4	1.9030057e-2
63	1.5	1.7904661e-2
63	1.6	1.6992637e-2
63	1.7	1.6245262e-2
63	1.8	1.562654e-2
63	1.9	1.5109511e-2
63	2.	1.4673721e-2
63	2.1	1.4303473e-2
63	2.2	1.3986584e-2
63	2.3	1.3713505e-2
63	2.4	1.3476679e-2
63	2.5	1.3270073e-2
63	2.6	1.3088833e-2
63	2.7	1.2929021e-2
63	2.8	1.278742e-2
63	2.9	1.2661384e-2
63	3.	1.2548724e-2
63	3.1	1.2447615e-2
63	3.2	1.2356531e-2
63	3.3	1.2274185e-2
63	3.4	1.219949e-2
63	3.5	1.2131519e-2
63	3.6	1.2069484e-2
63	3.7	1.2012704e-2
63	3.8	1.1960596e-2
63	3.9	1.1912654e-2
63	4.	1.1868439e-2
63	4.1	1.1827568e-2
63	4.2	1.1789707e-2
63	4.3	1.1754561e-2
63	4.4	1.1721873e-2
63	4.5	1.1691415e-2
63	4.6	1.1662983e-2
63	4.7	1.1636398e-2
63	4.8	1.1611501e-2
63	4.9	1.1588148e-2
63	5.	1.1566212e-2
63	5.1	1.1545578e-2
63	5.2	1.1526143e-2
63	5.3	1.1507814e-2
63	5.4	1.1490506e-2
63	5.5	1.1474144e-2
63	5.6	1.1458659e-2
63	5.7	1.1443988e-2
63	5.8	1.1430073e-2
63	5.9	1.1416863e-2
63	6.	1.140431e-2
63	6.1	1.1392371e-2
63	6.2	1.1381005e-2
63	6.3	1.1370175e-2
63	6.4	1.1359848e-2
63	6.5	1.1349993e-2
63	6.6	1.1340581e-2
63	6.7	1.1331585e-2
63	6.8	1.1322981e-2
63	6.9	1.1314747e-2
63	7.	1.130686e-2
63	7.1	1.1299302e-2
63	7.2	1.1292054e-2
63	7.3	1.12851e-2
63	7.4	1.1278423e-2
63	7.5	1.1272009e-2
63	7.6	1.1265844e-2
63	7.7	1.1259915e-2
63	7.8	1.1254211e-2
63	7.9	1.124872e-2
63	8.	1.1243431e-2
63	8.1	1.1238334e-2
63	8.2	1.1233421e-2
63	8.3	1.1228682e-2
63	8.4	1.1224109e-2
63	8.5	1.1219695e-2
63	8.6	1.1215433e-2
63	8.7	1.1211314e-2
63	8.8	1.1207334e-2
63	8.9	1.1203485e-2
63	9.	1.1199763e-2
63	9.1	1.1196161e-2
63	9.2	1.1192674e-2
63	9.3	1.1189298e-2
63	9.4	1.1186027e-2
63	9.5	1.1182858e-2
63	9.6	1.1179787e-2
63	9.7	1.1176809e-2
63	9.8	1.117392e-2
63	9.9	1.1171117e-2
63	10.	1.1168397e-2
63	10.1	1.1165757e-2
63	10.2	1.1163192e-2
63	10.3	1.1160701e-2
63	10.4	1.1158281e-2
63	10.5	1.1155929e-2
63	10.6	1.1153642e-2
63	10.7	1.1151419e-2
63	10.8	1.1149256e-2
63	10.9	1.1147151e-2
63	11.	1.1145103e-2
63	11.1	1.114311e-2
63	11.2	1.1141169e-2
63	11.3	1.1139279e-2
63	11.4	1.1137437e-2
63	11.5	1.1135643e-2
63	11.6	1.1133895e-2
63	11.7	1.1132191e-2
63	11.8	1.1130529e-2
63	11.9	1.1128909e-2
63	12.	1.1127329e-2
62	0.1	9.6668024e-2
62	0.2	1.4606793e-1
62	0.3	1.1855039e-1
62	0.4	9.0739128e-2
62	0.5	7.0231205e-2
62	0.6	5.5109222e-2
62	0.7	4.4549538e-2
62	0.8	3.7043948e-2
62	0.9	3.1599326e-2
62	1.	2.7569576e-2
62	1.1	2.4530239e-2
62	1.2	2.219776e-2
62	1.3	2.0379142e-2
62	1.4	1.8940547e-2
62	1.5	1.7787489e-2
62	1.6	1.6852124e-2
62	1.7	1.608497e-2
62	1.8	1.5449404e-2
62	1.9	1.4917957e-2
62	2.	1.446976e-2
62	2.1	1.4088779e-2
62	2.2	1.3762556e-2
62	2.3	1.3481321e-2
62	2.4	1.3237332e-2
62	2.5	1.3024408e-2
62	2.6	1.283757e-2
62	2.7	1.2672777e-2
62	2.8	1.2526725e-2
62	2.9	1.2396699e-2
62	3.	1.2280446e-2
62	3.1	1.2176093e-2
62	3.2	1.2082069e-2
62	3.3	1.1997051e-2
62	3.4	1.1919919e-2
62	3.5	1.1849722e-2
62	3.6	1.1785644e-2
62	3.7	1.1726988e-2
62	3.8	1.1673152e-2
62	3.9	1.1623614e-2
62	4.	1.1577921e-2
62	4.1	1.1535681e-2
62	4.2	1.1496547e-2
62	4.3	1.1460217e-2
62	4.4	1.1426424e-2
62	4.5	1.1394933e-2
62	4.6	1.1365535e-2
62	4.7	1.1338046e-2
62	4.8	1.1312299e-2
62	4.9	1.1288147e-2
62	5.	1.126546e-2
62	5.1	1.1244117e-2
62	5.2	1.1224014e-2
62	5.3	1.1205053e-2
62	5.4	1.1187148e-2
62	5.5	1.117022e-2
62	5.6	1.1154199e-2
62	5.7	1.1139019e-2
62	5.8	1.1124621e-2
62	5.9	1.1110951e-2
62	6.	1.1097961e-2
62	6.1	1.1085605e-2
62	6.2	1.1073842e-2
62	6.3	1.1062634e-2
62	6.4	1.1051946e-2
62	6.5	1.1041745e-2
62	6.6	1.1032003e-2
62	6.7	1.1022691e-2
62	6.8	1.1013785e-2
62	6.9	1.1005261e-2
62	7.	1.0997096e-2
62	7.1	1.0989272e-2
62	7.2	1.0981768e-2
62	7.3	1.0974568e-2
62	7.4	1.0967655e-2
62	7.5	1.0961014e-2
62	7.6	1.0954631e-2
62	7.7	1.0948492e-2
62	7.8	1.0942586e-2
62	7.9	1.0936899e-2
62	8.	1.0931422e-2
62	8.1	1.0926145e-2
62	8.2	1.0921057e-2
62	8.3	1.0916149e-2
62	8.4	1.0911414e-2
62	8.5	1.0906843e-2
62	8.6	1.0902428e-2
62	8.7	1.0898163e-2
62	8.8	1.089404e-2
62	8.9	1.0890054e-2
62	9.	1.0886198e-2
62	9.1	1.0882467e-2
62	9.2	1.0878856e-2
62	9.3	1.0875359e-2
62	9.4	1.0871971e-2
62	9.5	1.0868689e-2
62	9.6	1.0865507e-2
62	9.7	1.0862422e-2
62	9.8	1.085943e-2
62	9.9	1.0856526e-2
62	10.	1.0853709e-2
62	10.1	1.0850973e-2
62	10.2	1.0848317e-2
62	10.3	1.0845736e-2
62	10.4	1.0843229e-2
62	10.5	1.0840792e-2
62	10.6	1.0838423e-2
62	10.7	1.0836119e-2
62	10.8	1.0833878e-2
62	10.9	1.0831698e-2
62	11.	1.0829576e-2
62	11.1	1.0827511e-2
62	11.2	1.08255e-2
62	11.3	1.0823541e-2
62	11.4	1.0821634e-2
62	11.5	1.0819775e-2
62	11.6	1.0817963e-2
62	11.7	1.0816197e-2
62	11.8	1.0814476e-2
62	11.9	1.0812797e-2
62	12.	1.0811159e-2
61	0.1	8.7592581e-2
61	0.2	1.4116377e-1
61	0.3	1.1695198e-1
61	0.4	9.025691e-2
61	0.5	7.0433095e-2
61	0.6	5.5404017e-2
61	0.7	4.4824718e-2
61	0.8	3.7262626e-2
61	0.9	3.1753893e-2
61	1.	2.7663406e-2
61	1.1	2.4570279e-2
61	1.2	2.2191548e-2
61	1.3	2.033367e-2
61	1.4	1.8861907e-2
61	1.5	1.7680831e-2
61	1.6	1.6721745e-2
61	1.7	1.5934435e-2
61	1.8	1.5281666e-2
61	1.9	1.4735463e-2
61	2.	1.4274548e-2
61	2.1	1.3882548e-2
61	2.2	1.3546733e-2
61	2.3	1.3257105e-2
61	2.4	1.3005739e-2
61	2.5	1.2786302e-2
61	2.6	1.2593688e-2
61	2.7	1.2423752e-2
61	2.8	1.2273103e-2
61	2.9	1.2138951e-2
61	3.	1.2018983e-2
61	3.1	1.1911273e-2
61	3.2	1.1814206e-2
61	3.3	1.172642e-2
61	3.4	1.1646765e-2
61	3.5	1.1574259e-2
61	3.6	1.1508065e-2
61	3.7	1.1447463e-2
61	3.8	1.1391833e-2
61	3.9	1.1340639e-2
61	4.	1.1293413e-2
61	4.1	1.1249751e-2
61	4.2	1.1209295e-2
61	4.3	1.1171735e-2
61	4.4	1.1136794e-2
61	4.5	1.110423e-2
61	4.6	1.1073829e-2
61	4.7	1.1045398e-2
61	4.8	1.1018768e-2
61	4.9	1.0993786e-2
61	5.	1.0970317e-2
61	5.1	1.0948237e-2
61	5.2	1.0927438e-2
61	5.3	1.090782e-2
61	5.4	1.0889294e-2
61	5.5	1.0871777e-2
61	5.6	1.0855198e-2
61	5.7	1.0839488e-2
61	5.8	1.0824587e-2
61	5.9	1.0810439e-2
61	6.	1.0796994e-2
61	6.1	1.0784204e-2
61	6.2	1.0772027e-2
61	6.3	1.0760425e-2
61	6.4	1.074936e-2
61	6.5	1.07388e-2
61	6.6	1.0728714e-2
61	6.7	1.0719073e-2
61	6.8	1.0709851e-2
61	6.9	1.0701025e-2
61	7.	1.0692571e-2
61	7.1	1.0684469e-2
61	7.2	1.0676699e-2
61	7.3	1.0669243e-2
61	7.4	1.0662084e-2
61	7.5	1.0655206e-2
61	7.6	1.0648596e-2
61	7.7	1.0642238e-2
61	7.8	1.063612e-2
61	7.9	1.0630231e-2
61	8.	1.0624558e-2
61	8.1	1.0619091e-2
61	8.2	1.0613821e-2
61	8.3	1.0608738e-2
61	8.4	1.0603832e-2
61	8.5	1.0599097e-2
61	8.6	1.0594524e-2
61	8.7	1.0590105e-2
61	8.8	1.0585834e-2
61	8.9	1.0581705e-2
61	9.	1.057771e-2
61	9.1	1.0573845e-2
61	9.2	1.0570103e-2
61	9.3	1.056648e-2
61	9.4	1.056297e-2
61	9.5	1.0559569e-2
61	9.6	1.0556273e-2
61	9.7	1.0553076e-2
61	9.8	1.0549976e-2
61	9.9	1.0546967e-2
61	10.	1.0544048e-2
61	10.1	1.0541213e-2
61	10.2	1.053846e-2
61	10.3	1.0535786e-2
61	10.4	1.0533188e-2
61	10.5	1.0530663e-2
61	10.6	1.0528208e-2
61	10.7	1.052582e-2
61	10.8	1.0523498e-2
61	10.9	1.0521239e-2
61	11.	1.051904e-2
61	11.1	1.0516899e-2
61	11.2	1.0514815e-2
61	11.3	1.0512785e-2
61	11.4	1.0510808e-2
61	11.5	1.0508882e-2
61	11.6	1.0507004e-2
61	11.7	1.0505174e-2
61	11.8	1.050339e-2
61	11.9	1.0501649e-2
61	12.	1.0499952e-2
60	0.1	7.8915607e-2
60	0.2	1.3604715e-1
60	0.3	1.1519298e-1
60	0.4	8.9701755e-2
60	0.5	7.0588017e-2
60	0.6	5.5679339e-2
60	0.7	4.5095352e-2
60	0.8	3.7484795e-2
60	0.9	3.1916197e-2
60	1.	2.7767115e-2
60	1.1	2.462117e-2
60	1.2	2.2196506e-2
60	1.3	2.0299329e-2
60	1.4	1.8794168e-2
60	1.5	1.7584753e-2
60	1.6	1.6601588e-2
60	1.7	1.5793755e-2
60	1.8	1.5123427e-2
60	1.9	1.4562134e-2
60	2.	1.4088187e-2
60	2.1	1.3684881e-2
60	2.2	1.3339208e-2
60	2.3	1.3040946e-2
60	2.4	1.2781984e-2
60	2.5	1.2555834e-2
60	2.6	1.2357262e-2
60	2.7	1.2182016e-2
60	2.8	1.2026617e-2
60	2.9	1.18882e-2
60	3.	1.176439e-2
60	3.1	1.1653206e-2
60	3.2	1.1552987e-2
60	3.3	1.1462335e-2
60	3.4	1.1380064e-2
60	3.5	1.1305166e-2
60	3.6	1.1236776e-2
60	3.7	1.1174156e-2
60	3.8	1.1116665e-2
60	3.9	1.1063751e-2
60	4.	1.1014934e-2
60	4.1	1.0969795e-2
60	4.2	1.0927967e-2
60	4.3	1.0889127e-2
60	4.4	1.0852994e-2
60	4.5	1.0819315e-2
60	4.6	1.078787e-2
60	4.7	1.0758461e-2
60	4.8	1.0730912e-2
60	4.9	1.0705066e-2
60	5.	1.0680783e-2
60	5.1	1.0657937e-2
60	5.2	1.0636414e-2
60	5.3	1.0616112e-2
60	5.4	1.0596938e-2
60	5.5	1.0578809e-2
60	5.6	1.0561648e-2
60	5.7	1.0545387e-2
60	5.8	1.0529962e-2
60	5.9	1.0515315e-2
60	6.	1.0501396e-2
60	6.1	1.0488154e-2
60	6.2	1.0475547e-2
60	6.3	1.0463534e-2
60	6.4	1.0452076e-2
60	6.5	1.0441141e-2
60	6.6	1.0430696e-2
60	6.7	1.0420713e-2
60	6.8	1.0411163e-2
60	6.9	1.0402021e-2
60	7.	1.0393266e-2
60	7.1	1.0384874e-2
60	7.2	1.0376826e-2
60	7.3	1.0369103e-2
60	7.4	1.0361687e-2
60	7.5	1.0354563e-2
60	7.6	1.0347715e-2
60	7.7	1.0341128e-2
60	7.8	1.033479e-2
60	7.9	1.0328689e-2
60	8.	1.0322812e-2
60	8.1	1.0317148e-2
60	8.2	1.0311688e-2
60	8.3	1.0306421e-2
60	8.4	1.0301338e-2
60	8.5	1.0296432e-2
60	8.6	1.0291693e-2
60	8.7	1.0287114e-2
60	8.8	1.0282689e-2
60	8.9	1.0278409e-2
60	9.	1.027427e-2
60	9.1	1.0270264e-2
60	9.2	1.0266387e-2
60	9.3	1.0262632e-2
60	9.4	1.0258995e-2
60	9.5	1.025547e-2
60	9.6	1.0252053e-2
60	9.7	1.024874e-2
60	9.8	1.0245527e-2
60	9.9	1.0242409e-2
60	10.	1.0239383e-2
60	10.1	1.0236444e-2
60	10.2	1.0233591e-2
60	10.3	1.023082e-2
60	10.4	1.0228126e-2
60	10.5	1.0225509e-2
60	10.6	1.0222964e-2
60	10.7	1.0220489e-2
60	10.8	1.0218082e-2
60	10.9	1.021574e-2
60	11.	1.021346e-2
60	11.1	1.0211241e-2
60	11.2	1.0209081e-2
60	11.3	1.0206976e-2
60	11.4	1.0204927e-2
60	11.5	1.0202929e-2
60	11.6	1.0200983e-2
60	11.7	1.0199086e-2
60	11.8	1.0197236e-2
60	11.9	1.0195432e-2
60	12.	1.0193672e-2
59	0.1	7.0667105e-2
59	0.2	1.3072817e-1
59	0.3	1.1326627e-1
59	0.4	8.9065602e-2
59	0.5	7.0382296e-2
59	0.6	5.5931653e-2
59	0.7	4.5359149e-2
59	0.8	3.7709e-2
59	0.9	3.2085334e-2
59	1.	2.7880162e-2
59	1.1	2.4682605e-2
59	1.2	2.2212481e-2
59	1.3	2.0276068e-2
59	1.4	1.8737345e-2
59	1.5	1.749931e-2
59	1.6	1.6491732e-2
59	1.7	1.5663026e-2
59	1.8	1.4974792e-2
59	1.9	1.4398074e-2
59	2.	1.3910784e-2
59	2.1	1.349588e-2
59	2.2	1.3140083e-2
59	2.3	1.2832942e-2
59	2.4	1.2566158e-2
59	2.5	1.2333088e-2
59	2.6	1.212837e-2
59	2.7	1.1947643e-2
59	2.8	1.1787337e-2
59	2.9	1.1644512e-2
59	3.	1.1516727e-2
59	3.1	1.1401947e-2
59	3.2	1.1298465e-2
59	3.3	1.1204844e-2
